p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.505875859798771e-24,0.6832852490009005,0.739,0.638,6.776858036991024e-20,11,Creld2
3.738423159971972e-24,1.1132557533012681,0.304,0.167,7.226371968225822e-20,11,Col5a1
3.759141126120614e-24,0.576797220239467,0.771,0.681,7.266419796791146e-20,11,Serinc1
3.890550707312072e-24,1.0142992159962083,0.274,0.141,7.520434517234236e-20,11,Efna1
4.481914494034401e-24,0.3515658070671517,0.986,0.955,8.663540716968497e-20,11,Manf
5.608976205536759e-24,1.075626818124619,0.352,0.206,1.0842151005302554e-19,11,Itpr1
7.140249622356553e-24,0.2951162918494987,0.967,0.959,1.3802102520015217e-19,11,Pfdn1
8.787106407026723e-24,1.1234013606147544,0.371,0.228,1.6985476684782655e-19,11,Ablim1
9.155667463343292e-24,0.6933543047756814,0.63,0.519,1.7697905206642582e-19,11,1700021F05Rik
1.0103551623380132e-23,0.8156947897841402,0.55,0.414,1.9530165287993794e-19,11,Zdhhc12
1.0441428197315594e-23,0.9091595855949439,0.494,0.36,2.0183280705411044e-19,11,As3mt
1.0568607859187586e-23,0.4169581065346306,0.926,0.893,2.0429118991809603e-19,11,Dctn3
1.0651843739780976e-23,1.0566003777703112,0.385,0.243,2.0590013948996626e-19,11,Suco
1.297472089736476e-23,0.7510783207899001,0.415,0.256,2.508013549460608e-19,11,Lsp1
1.3064705273833746e-23,0.4175834963763493,0.895,0.861,2.5254075294320633e-19,11,Ciapin1
1.3279402098074485e-23,0.9311318016848871,0.507,0.353,2.566908425557798e-19,11,Tmem176b
1.3314488557758407e-23,0.4765541728035062,0.798,0.688,2.5736906382147e-19,11,Snrpn
1.4088923083892128e-23,0.35994314292056995,0.95,0.88,2.723388832116348e-19,11,Ktn1
1.6950505200828855e-23,1.0977225244847462,0.352,0.212,3.2765326553202175e-19,11,Furin
1.859956045999183e-23,0.7409409248968455,0.615,0.509,3.595295036916421e-19,11,Ctsa
1.9215664165748926e-23,0.47215531146728595,0.87,0.8,3.7143878832392676e-19,11,Ctsl
2.15030490956148e-23,0.9287578756375974,0.503,0.369,4.1565393901823406e-19,11,Coq9
2.2626122884705334e-23,0.6865257582866777,0.63,0.505,4.373629553613541e-19,11,Serinc3
2.785807869011855e-23,0.8666124837456444,0.467,0.321,5.384966610799917e-19,11,Phactr2
3.1427617637326344e-23,0.7723024847326734,0.564,0.432,6.074958489295182e-19,11,Rab4a
3.310444622226004e-23,0.9098323393029173,0.384,0.236,6.399089454762866e-19,11,Tacc1
4.262037802600798e-23,0.7624282427110731,0.546,0.405,8.238519072427342e-19,11,Triobp
4.302362881465214e-23,0.4273720351403959,0.87,0.816,8.316467449872258e-19,11,Ube2a
4.826525628538626e-23,0.6271841542955838,0.699,0.594,9.329674039965163e-19,11,Npepps
4.840454196444809e-23,0.697230285614727,0.649,0.538,9.356597961727816e-19,11,Tmem123
5.466924407110024e-23,0.5687052282913654,0.758,0.655,1.0567564878943677e-18,11,Grhpr
6.873737393724928e-23,1.0123592901620841,0.354,0.213,1.3286934382070287e-18,11,Mgrn1
6.9127925636199e-23,0.45648658372495265,0.847,0.768,1.3362428025477266e-18,11,Itm2b
7.021140357941727e-23,0.3714061485138225,0.994,0.986,1.3571864311901358e-18,11,H19
8.038030154370448e-23,0.8375289869099212,0.566,0.43,1.5537512288398076e-18,11,Pim3
1.1293556726649454e-22,0.8686983533197399,0.499,0.365,2.1830445152613394e-18,11,Avpi1
1.223474819468769e-22,0.9899144927119594,0.271,0.141,2.3649768260331303e-18,11,Prdm6
1.3713637356852533e-22,0.6849769961427348,0.464,0.306,2.6508461010795948e-18,11,Akap12
1.4457779783266343e-22,1.0559065469237026,0.431,0.295,2.794688832105384e-18,11,Rcan1
2.952373726126632e-22,1.2208315203759672,0.252,0.131,5.7069384126027795e-18,11,Ssh2
3.141252961386653e-22,0.4693391116010568,0.834,0.747,6.0720419743604005e-18,11,Stard3nl
4.1148838878468173e-22,0.6139613444926357,0.679,0.581,7.954070555207899e-18,11,Hadha
4.285275904196618e-22,1.0308741920902715,0.338,0.202,8.283438322812062e-18,11,Fam171a1
4.372335323249696e-22,0.35053430191730395,0.954,0.916,8.451724179841664e-18,11,Tbcb
4.561963548873601e-22,0.6850397944404996,0.556,0.397,8.81827553997267e-18,11,Tgfb2
4.874854970314231e-22,0.6518897327107995,0.593,0.437,9.42309465761741e-18,11,Armcx3
4.969988876405742e-22,0.4025177805246333,0.923,0.886,9.606988498092299e-18,11,Rsrp1
5.827509959804688e-22,0.3448586167989902,0.936,0.914,1.1264576752302463e-17,11,Taldo1
6.022976773172119e-22,1.0593362078223956,0.342,0.205,1.1642414102541705e-17,11,Adam19
6.746338460218354e-22,0.9674718728907787,0.424,0.288,1.3040672243602078e-17,11,Vps37b
8.477041338348803e-22,0.989558325097567,0.37,0.233,1.6386120907028237e-17,11,B630005N14Rik
9.521329082753563e-22,1.4126930823971307,0.295,0.172,1.8404729116962636e-17,11,Nudt11
1.1334752348192853e-21,0.8928413908351207,0.474,0.345,2.1910076289056784e-17,11,Camk2g
1.1914400700362354e-21,0.5258703206619759,0.851,0.84,2.303053655380043e-17,11,Mrpl36
1.5171011495133869e-21,1.179624607785384,0.277,0.151,2.932556522009377e-17,11,Rgs5
2.0507348451116794e-21,1.1313853831326122,0.291,0.165,3.964070455600876e-17,11,Wsb2
3.005037596725372e-21,1.1385581697049827,0.317,0.189,5.808737674470144e-17,11,Plekha1
3.841831804979667e-21,1.390953060079712,0.254,0.138,7.426260879025697e-17,11,Irs1
4.965409551521724e-21,1.1625271948411,0.259,0.14,9.598136663091492e-17,11,Kank1
5.311401751702388e-21,0.4872378908440209,0.788,0.71,1.0266939586040716e-16,11,Yipf5
5.578333424956987e-21,0.9645461651889464,0.407,0.273,1.0782918510441855e-16,11,Acadvl
5.936011055190983e-21,0.6249060436052668,0.748,0.656,1.147430936968417e-16,11,Camta1
5.954932963024423e-21,1.2739023951010515,0.251,0.137,1.151088541752621e-16,11,Mfn2
6.032225814701474e-21,0.25810378250832045,0.62,0.434,1.166029249981795e-16,11,Asb4
6.314483872757191e-21,0.3938405204565055,0.89,0.859,1.220589732603965e-16,11,Tcf25
